unique_id,canonical_bitmask,orientations,canonical_coords,black_remaining,white_remaining,diff_black_minus_white,parity_possible,solution_count
293475,2701262946,8,a2 a6 b1 c6 e1 e6 f2,16,13,3,1,0
293662,1082460240,8,a5 b1 b6 c5 d1 d6 f1,14,15,-1,1,0
293696,5029,8,a1 a3 a6 b2 b3 b4 c1,13,16,-3,1,0
293720,5541,8,a1 a3 a6 b2 b3 b5 c1,14,15,-1,1,0
293725,5801,8,a1 a4 a6 b2 b4 b5 c1,14,15,-1,1,0
293744,12709,8,a1 a3 a6 b2 b3 c1 c2,14,15,-1,1,0
293745,20901,8,a1 a3 a6 b2 b3 c1 c3,13,16,-3,1,0
293746,37285,8,a1 a3 a6 b2 b3 c1 c4,14,15,-1,1,0
293747,70053,8,a1 a3 a6 b2 b3 c1 c5,13,16,-3,1,0
293748,135589,8,a1 a3 a6 b2 b3 c1 c6,14,15,-1,1,0
293749,528805,8,a1 a3 a6 b2 b3 c1 d2,13,16,-3,1,0
293750,1053093,8,a1 a3 a6 b2 b3 c1 d3,14,15,-1,1,0
293751,1181225,8,a1 a4 a6 b4 b5 c6 d3,16,13,3,1,0
293752,656937,8,a1 a4 a6 b4 b5 c6 d2,15,14,1,1,0
293753,394793,8,a1 a4 a6 b4 b5 c6 d1,16,13,3,1,0
293754,33558949,8,a1 a3 a6 b2 b3 c1 e2,14,15,-1,1,0
293755,67113381,8,a1 a3 a6 b2 b3 c1 e3,13,16,-3,1,0
293756,67241513,8,a1 a4 a6 b4 b5 c6 e3,15,14,1,1,0
293757,33687081,8,a1 a4 a6 b4 b5 c6 e2,16,13,3,1,0
293758,16909865,8,a1 a4 a6 b4 b5 c6 e1,15,14,1,1,0
293759,1073746341,8,a1 a3 a6 b2 b3 c1 f1,14,15,-1,1,0
293760,1073756293,8,a1 a3 b2 b6 c1 c2 f1,13,16,-3,1,0
293761,1073885317,8,a1 a3 b2 c1 c2 c6 f1,14,15,-1,1,0
293762,1082142853,8,a1 a3 b2 c1 c2 d6 f1,13,16,-3,1,0
293763,1610625157,8,a1 a3 b2 c1 c2 e6 f1,14,15,-1,1,0
293764,1073874473,8,a1 a4 a6 b4 b5 c6 f1,16,13,3,1,0
293955,1073756305,8,a1 a5 b2 b6 c1 c2 f1,13,16,-3,1,0
293998,1108084753,8,a1 a5 b6 d1 d2 e2 f1,14,15,-1,1,0
294012,5797,8,a1 a3 a6 b2 b4 b5 c1,13,16,-3,1,0
294014,18085,8,a1 a3 a6 b2 b4 b5 c3,13,16,-3,1,0
294017,5545,8,a1 a4 a6 b2 b3 b5 c1,15,14,1,1,0
294036,12965,8,a1 a3 a6 b2 b4 c1 c2,13,16,-3,1,0
294037,21157,8,a1 a3 a6 b2 b4 c1 c3,12,17,-5,1,0
294038,37541,8,a1 a3 a6 b2 b4 c1 c4,13,16,-3,1,0
294039,70309,8,a1 a3 a6 b2 b4 c1 c5,12,17,-5,1,0
294040,135845,8,a1 a3 a6 b2 b4 c1 c6,13,16,-3,1,0
294041,529061,8,a1 a3 a6 b2 b4 c1 d2,12,17,-5,1,0
294042,1053349,8,a1 a3 a6 b2 b4 c1 d3,13,16,-3,1,0
294043,1180969,8,a1 a4 a6 b3 b5 c6 d3,17,12,5,1,0
294044,656681,8,a1 a4 a6 b3 b5 c6 d2,16,13,3,1,0
294045,394537,8,a1 a4 a6 b3 b5 c6 d1,17,12,5,1,0
294046,33559205,8,a1 a3 a6 b2 b4 c1 e2,13,16,-3,1,0
294047,67113637,8,a1 a3 a6 b2 b4 c1 e3,12,17,-5,1,0
294048,67241257,8,a1 a4 a6 b3 b5 c6 e3,16,13,3,1,0
294049,33686825,8,a1 a4 a6 b3 b5 c6 e2,17,12,5,1,0
294050,16909609,8,a1 a4 a6 b3 b5 c6 e1,16,13,3,1,0
294051,1073746597,8,a1 a3 a6 b2 b4 c1 f1,13,16,-3,1,0
294052,1074272389,8,a1 a3 b2 b6 c1 d2 f1,12,17,-5,1,0
294053,1074401413,8,a1 a3 b2 c1 c6 d2 f1,13,16,-3,1,0
294054,1082658949,8,a1 a3 b2 c1 d2 d6 f1,12,17,-5,1,0
294055,1611141253,8,a1 a3 b2 c1 d2 e6 f1,13,16,-3,1,0
294056,1073874217,8,a1 a4 a6 b3 b5 c6 f1,17,12,5,1,0
294057,25253,8,a1 a3 a6 b2 b4 c2 c3,13,16,-3,1,0
294079,49829,8,a1 a3 a6 b2 b4 c3 c4,13,16,-3,1,0
294080,42281,8,a1 a4 a6 b3 b5 c2 c4,17,12,5,1,0
294081,38185,8,a1 a4 a6 b3 b5 c1 c4,16,13,3,1,0
294082,279205,8,a1 a3 a6 b2 b4 c3 d1,13,16,-3,1,0
294083,541349,8,a1 a3 a6 b2 b4 c3 d2,12,17,-5,1,0
294084,1065637,8,a1 a3 a6 b2 b4 c3 d3,13,16,-3,1,0
294085,1082665,8,a1 a4 a6 b3 b5 c4 d3,17,12,5,1,0
294086,558377,8,a1 a4 a6 b3 b5 c4 d2,16,13,3,1,0
294087,296233,8,a1 a4 a6 b3 b5 c4 d1,17,12,5,1,0
294088,16794277,8,a1 a3 a6 b2 b4 c3 e1,12,17,-5,1,0
294089,33571493,8,a1 a3 a6 b2 b4 c3 e2,13,16,-3,1,0
294090,67125925,8,a1 a3 a6 b2 b4 c3 e3,12,17,-5,1,0
294091,67142953,8,a1 a4 a6 b3 b5 c4 e3,16,13,3,1,0
294092,33588521,8,a1 a4 a6 b3 b5 c4 e2,17,12,5,1,0
294093,16811305,8,a1 a4 a6 b3 b5 c4 e1,16,13,3,1,0
294094,1073758885,8,a1 a3 a6 b2 b4 c3 f1,13,16,-3,1,0
294095,1074288769,8,a1 b2 b6 c1 c3 d2 f1,12,17,-5,1,0
294096,1074417793,8,a1 b2 c1 c3 c6 d2 f1,13,16,-3,1,0
294097,1082675329,8,a1 b2 c1 c3 d2 d6 f1,12,17,-5,1,0
294098,1108617217,8,a1 b6 c2 d1 d3 e2 f1,16,13,3,1,0
294099,1073775913,8,a1 a4 a6 b3 b5 c4 f1,17,12,5,1,0
294247,1074272401,8,a1 a5 b2 b6 c1 d2 f1,12,17,-5,1,0
294290,1107568657,8,a1 a5 b6 c2 d1 e2 f1,15,14,1,1,0
294304,13477,8,a1 a3 a6 b2 b5 c1 c2,14,15,-1,1,0
294305,21669,8,a1 a3 a6 b2 b5 c1 c3,13,16,-3,1,0
294306,38053,8,a1 a3 a6 b2 b5 c1 c4,14,15,-1,1,0
294307,70821,8,a1 a3 a6 b2 b5 c1 c5,13,16,-3,1,0
294308,136357,8,a1 a3 a6 b2 b5 c1 c6,14,15,-1,1,0
294309,529573,8,a1 a3 a6 b2 b5 c1 d2,13,16,-3,1,0
294310,1053861,8,a1 a3 a6 b2 b5 c1 d3,14,15,-1,1,0
294311,1180841,8,a1 a4 a6 b2 b5 c6 d3,16,13,3,1,0
294312,656553,8,a1 a4 a6 b2 b5 c6 d2,15,14,1,1,0
294313,394409,8,a1 a4 a6 b2 b5 c6 d1,16,13,3,1,0
294314,33559717,8,a1 a3 a6 b2 b5 c1 e2,14,15,-1,1,0
294315,67114149,8,a1 a3 a6 b2 b5 c1 e3,13,16,-3,1,0
294316,67241129,8,a1 a4 a6 b2 b5 c6 e3,15,14,1,1,0
294317,33686697,8,a1 a4 a6 b2 b5 c6 e2,16,13,3,1,0
294318,16909481,8,a1 a4 a6 b2 b5 c6 e1,15,14,1,1,0
294319,1073747109,8,a1 a3 a6 b2 b5 c1 f1,14,15,-1,1,0
294320,1107302533,8,a1 a3 b2 b6 c1 e2 f1,13,16,-3,1,0
294321,1107431557,8,a1 a3 b2 c1 c6 e2 f1,14,15,-1,1,0
294322,1115689093,8,a1 a3 b2 c1 d6 e2 f1,13,16,-3,1,0
294323,1644171397,8,a1 a3 b2 c1 e2 e6 f1,14,15,-1,1,0
294324,1073874089,8,a1 a4 a6 b2 b5 c6 f1,16,13,3,1,0
294328,70825,8,a1 a4 a6 b2 b5 c1 c5,14,15,-1,1,0
294349,38057,8,a1 a4 a6 b2 b5 c1 c4,15,14,1,1,0
294369,21673,8,a1 a4 a6 b2 b5 c1 c3,14,15,-1,1,0
294388,13481,8,a1 a4 a6 b2 b5 c1 c2,15,14,1,1,0
294407,394405,8,a1 a3 a6 b2 b5 c6 d1,15,14,1,1,0
294408,656549,8,a1 a3 a6 b2 b5 c6 d2,14,15,-1,1,0
294409,1180837,8,a1 a3 a6 b2 b5 c6 d3,15,14,1,1,0
294410,1053865,8,a1 a4 a6 b2 b5 c1 d3,15,14,1,1,0
294411,529577,8,a1 a4 a6 b2 b5 c1 d2,14,15,-1,1,0
294412,16909477,8,a1 a3 a6 b2 b5 c6 e1,14,15,-1,1,0
294413,33686693,8,a1 a3 a6 b2 b5 c6 e2,15,14,1,1,0
294414,67241125,8,a1 a3 a6 b2 b5 c6 e3,14,15,-1,1,0
294415,67114153,8,a1 a4 a6 b2 b5 c1 e3,14,15,-1,1,0
294416,33559721,8,a1 a4 a6 b2 b5 c1 e2,15,14,1,1,0
294417,1073874085,8,a1 a3 a6 b2 b5 c6 f1,15,14,1,1,0
294418,1644429445,8,a1 a3 b2 d1 e2 e6 f1,15,14,1,1,0
294419,1115947141,8,a1 a3 b2 d1 d6 e2 f1,14,15,-1,1,0
294420,1107689605,8,a1 a3 b2 c6 d1 e2 f1,15,14,1,1,0
294421,1107560581,8,a1 a3 b2 b6 d1 e2 f1,14,15,-1,1,0
294422,1073747113,8,a1 a4 a6 b2 b5 c1 f1,15,14,1,1,0
294515,1107302545,8,a1 a5 b2 b6 c1 e2 f1,13,16,-3,1,0
294558,1107560593,8,a1 a5 b2 b6 d1 e2 f1,14,15,-1,1,0
294572,28837,8,a1 a3 a6 b2 c1 c2 c3,13,16,-3,1,0
294573,45221,8,a1 a3 a6 b2 c1 c2 c4,14,15,-1,1,0
294574,77989,8,a1 a3 a6 b2 c1 c2 c5,13,16,-3,1,0
294575,143525,8,a1 a3 a6 b2 c1 c2 c6,14,15,-1,1,0
294576,536741,8,a1 a3 a6 b2 c1 c2 d2,13,16,-3,1,0
294577,1061029,8,a1 a3 a6 b2 c1 c2 d3,14,15,-1,1,0
294578,1246249,8,a1 a4 a6 b5 c5 c6 d3,16,13,3,1,0
294579,721961,8,a1 a4 a6 b5 c5 c6 d2,15,14,1,1,0
294580,459817,8,a1 a4 a6 b5 c5 c6 d1,16,13,3,1,0
294581,33566885,8,a1 a3 a6 b2 c1 c2 e2,14,15,-1,1,0
294582,67121317,8,a1 a3 a6 b2 c1 c2 e3,13,16,-3,1,0
294583,67306537,8,a1 a4 a6 b5 c5 c6 e3,15,14,1,1,0
294584,33752105,8,a1 a4 a6 b5 c5 c6 e2,16,13,3,1,0
294585,16974889,8,a1 a4 a6 b5 c5 c6 e1,15,14,1,1,0
294586,1073748357,8,a1 a3 b2 b3 b6 c1 f1,13,16,-3,1,0
294587,1073877381,8,a1 a3 b2 b3 c1 c6 f1,14,15,-1,1,0
294588,1082134917,8,a1 a3 b2 b3 c1 d6 f1,13,16,-3,1,0
294589,1610617221,8,a1 a3 b2 b3 c1 e6 f1,14,15,-1,1,0
294590,1073939497,8,a1 a4 a6 b5 c5 c6 f1,16,13,3,1,0
294591,53413,8,a1 a3 a6 b2 c1 c3 c4,13,16,-3,1,0
294592,86181,8,a1 a3 a6 b2 c1 c3 c5,12,17,-5,1,0
294593,151717,8,a1 a3 a6 b2 c1 c3 c6,13,16,-3,1,0
294594,544933,8,a1 a3 a6 b2 c1 c3 d2,12,17,-5,1,0
294595,1069221,8,a1 a3 a6 b2 c1 c3 d3,13,16,-3,1,0
294596,1213481,8,a1 a4 a6 b5 c4 c6 d3,17,12,5,1,0
294597,689193,8,a1 a4 a6 b5 c4 c6 d2,16,13,3,1,0
294598,427049,8,a1 a4 a6 b5 c4 c6 d1,17,12,5,1,0
294599,33575077,8,a1 a3 a6 b2 c1 c3 e2,13,16,-3,1,0
294600,67129509,8,a1 a3 a6 b2 c1 c3 e3,12,17,-5,1,0
294601,67273769,8,a1 a4 a6 b5 c4 c6 e3,16,13,3,1,0
294602,33719337,8,a1 a4 a6 b5 c4 c6 e2,17,12,5,1,0
294603,16942121,8,a1 a4 a6 b5 c4 c6 e1,16,13,3,1,0
294604,1073762469,4,a1 a3 a6 b2 c1 c3 f1,13,16,-3,1,0
294605,1073764485,8,a1 a3 b2 b6 c1 c3 f1,12,17,-5,1,0
294606,1073893509,8,a1 a3 b2 c1 c3 c6 f1,13,16,-3,1,0
294607,1082151045,8,a1 a3 b2 c1 c3 d6 f1,12,17,-5,1,0
294608,1610633349,8,a1 a3 b2 c1 c3 e6 f1,13,16,-3,1,0
294609,1073906729,8,a1 a4 a6 b5 c4 c6 f1,17,12,5,1,0
294610,102565,8,a1 a3 a6 b2 c1 c4 c5,13,16,-3,1,0
294611,152617,8,a1 a4 a6 b5 c1 c3 c6,15,14,1,1,0
294612,561317,8,a1 a3 a6 b2 c1 c4 d2,13,16,-3,1,0
294613,1085605,8,a1 a3 a6 b2 c1 c4 d3,14,15,-1,1,0
294614,1197097,8,a1 a4 a6 b5 c3 c6 d3,16,13,3,1,0
294615,672809,8,a1 a4 a6 b5 c3 c6 d2,15,14,1,1,0
294616,410665,8,a1 a4 a6 b5 c3 c6 d1,16,13,3,1,0
294617,33591461,8,a1 a3 a6 b2 c1 c4 e2,14,15,-1,1,0
294618,67145893,8,a1 a3 a6 b2 c1 c4 e3,13,16,-3,1,0
294619,67257385,8,a1 a4 a6 b5 c3 c6 e3,15,14,1,1,0
294620,33702953,8,a1 a4 a6 b5 c3 c6 e2,16,13,3,1,0
294621,16925737,8,a1 a4 a6 b5 c3 c6 e1,15,14,1,1,0
294622,1073778853,8,a1 a3 a6 b2 c1 c4 f1,14,15,-1,1,0
294623,1074796677,8,a1 a3 b2 b6 c1 d3 f1,13,16,-3,1,0
294624,1074925701,8,a1 a3 b2 c1 c6 d3 f1,14,15,-1,1,0
294625,1083183237,8,a1 a3 b2 c1 d3 d6 f1,13,16,-3,1,0
294626,1611665541,8,a1 a3 b2 c1 d3 e6 f1,14,15,-1,1,0
294627,1073890345,8,a1 a4 a6 b5 c3 c6 f1,16,13,3,1,0
294628,144425,8,a1 a4 a6 b5 c1 c2 c6,16,13,3,1,0
294629,594085,8,a1 a3 a6 b2 c1 c5 d2,12,17,-5,1,0
294630,1118373,8,a1 a3 a6 b2 c1 c5 d3,13,16,-3,1,0
294631,1188905,8,a1 a4 a6 b5 c2 c6 d3,17,12,5,1,0
294632,664617,8,a1 a4 a6 b5 c2 c6 d2,16,13,3,1,0
294633,402473,8,a1 a4 a6 b5 c2 c6 d1,17,12,5,1,0
294634,33624229,8,a1 a3 a6 b2 c1 c5 e2,13,16,-3,1,0
294635,67178661,8,a1 a3 a6 b2 c1 c5 e3,12,17,-5,1,0
294636,67249193,8,a1 a4 a6 b5 c2 c6 e3,16,13,3,1,0
294637,33694761,8,a1 a4 a6 b5 c2 c6 e2,17,12,5,1,0
294638,16917545,8,a1 a4 a6 b5 c2 c6 e1,16,13,3,1,0
294639,1073811621,8,a1 a3 a6 b2 c1 c5 f1,13,16,-3,1,0
294640,1140856965,8,a1 a3 b2 b6 c1 e3 f1,12,17,-5,1,0
294641,1140985989,8,a1 a3 b2 c1 c6 e3 f1,13,16,-3,1,0
294642,1149243525,8,a1 a3 b2 c1 d6 e3 f1,12,17,-5,1,0
294643,1677725829,8,a1 a3 b2 c1 e3 e6 f1,13,16,-3,1,0
294644,1073882153,8,a1 a4 a6 b5 c2 c6 f1,17,12,5,1,0
294645,659621,8,a1 a3 a6 b2 c1 c6 d2,13,16,-3,1,0
294646,1183909,8,a1 a3 a6 b2 c1 c6 d3,14,15,-1,1,0
294647,1184809,8,a1 a4 a6 b5 c1 c6 d3,16,13,3,1,0
294648,660521,8,a1 a4 a6 b5 c1 c6 d2,15,14,1,1,0
294649,33689765,8,a1 a3 a6 b2 c1 c6 e2,14,15,-1,1,0
294650,67244197,8,a1 a3 a6 b2 c1 c6 e3,13,16,-3,1,0
294651,67245097,8,a1 a4 a6 b5 c1 c6 e3,15,14,1,1,0
294652,33690665,8,a1 a4 a6 b5 c1 c6 e2,16,13,3,1,0
294653,1073877157,8,a1 a3 a6 b2 c1 c6 f1,14,15,-1,1,0
294654,2147618981,8,a1 a3 a6 b2 c1 c6 f2,13,16,-3,1,0
294655,4295102629,8,a1 a3 a6 b2 c1 c6 f3,14,15,-1,1,0
294656,4295103529,8,a1 a4 a6 b5 c1 c6 f3,16,13,3,1,0
294657,2147619881,8,a1 a4 a6 b5 c1 c6 f2,15,14,1,1,0
294658,1073878057,8,a1 a4 a6 b5 c1 c6 f1,16,13,3,1,0
294659,1577125,8,a1 a3 a6 b2 c1 d2 d3,13,16,-3,1,0
294660,2625701,8,a1 a3 a6 b2 c1 d2 d4,12,17,-5,1,0
294661,4722853,8,a1 a3 a6 b2 c1 d2 d5,13,16,-3,1,0
294662,4588585,8,a1 a4 a6 b5 c6 d1 d5,17,12,5,1,0
294663,34082981,8,a1 a3 a6 b2 c1 d2 e2,13,16,-3,1,0
294664,67637413,8,a1 a3 a6 b2 c1 d2 e3,12,17,-5,1,0
294665,71435305,8,a1 a4 a6 b5 c6 d5 e3,16,13,3,1,0
294666,37880873,8,a1 a4 a6 b5 c6 d5 e2,17,12,5,1,0
294667,21103657,8,a1 a4 a6 b5 c6 d5 e1,16,13,3,1,0
294668,1073748613,8,a1 a3 b2 b4 b6 c1 f1,12,17,-5,1,0
294669,1073877637,8,a1 a3 b2 b4 c1 c6 f1,13,16,-3,1,0
294670,1082135173,8,a1 a3 b2 b4 c1 d6 f1,12,17,-5,1,0
294671,1610617477,8,a1 a3 b2 b4 c1 e6 f1,13,16,-3,1,0
294672,1078068265,8,a1 a4 a6 b5 c6 d5 f1,17,12,5,1,0
294673,3149989,8,a1 a3 a6 b2 c1 d3 d4,13,16,-3,1,0
294674,2753577,8,a1 a4 a6 b5 c6 d2 d4,15,14,1,1,0
294675,2491433,8,a1 a4 a6 b5 c6 d1 d4,16,13,3,1,0
294676,34607269,8,a1 a3 a6 b2 c1 d3 e2,14,15,-1,1,0
294677,68161701,8,a1 a3 a6 b2 c1 d3 e3,13,16,-3,1,0
294678,69338153,8,a1 a4 a6 b5 c6 d4 e3,15,14,1,1,0
294679,35783721,8,a1 a4 a6 b5 c6 d4 e2,16,13,3,1,0
294680,19006505,8,a1 a4 a6 b5 c6 d4 e1,15,14,1,1,0
294681,1073780869,8,a1 a3 b2 b6 c1 c4 f1,13,16,-3,1,0
294682,1073909893,8,a1 a3 b2 c1 c4 c6 f1,14,15,-1,1,0
294683,1082167429,8,a1 a3 b2 c1 c4 d6 f1,13,16,-3,1,0
294684,1610649733,8,a1 a3 b2 c1 c4 e6 f1,14,15,-1,1,0
294685,1075971113,8,a1 a4 a6 b5 c6 d4 f1,16,13,3,1,0
294686,1705001,8,a1 a4 a6 b5 c6 d2 d3,16,13,3,1,0
294687,1442857,8,a1 a4 a6 b5 c6 d1 d3,17,12,5,1,0
294688,35655845,8,a1 a3 a6 b2 c1 d4 e2,13,16,-3,1,0
294689,69210277,8,a1 a3 a6 b2 c1 d4 e3,12,17,-5,1,0
294690,68289577,8,a1 a4 a6 b5 c6 d3 e3,16,13,3,1,0
294691,34735145,8,a1 a4 a6 b5 c6 d3 e2,17,12,5,1,0
294692,17957929,8,a1 a4 a6 b5 c6 d3 e1,16,13,3,1,0
294693,1075843237,4,a1 a3 a6 b2 c1 d4 f1,13,16,-3,1,0
294694,1075845253,8,a1 a3 b2 b6 c1 d4 f1,12,17,-5,1,0
294695,1075974277,8,a1 a3 b2 c1 c6 d4 f1,13,16,-3,1,0
294696,1084231813,8,a1 a3 b2 c1 d4 d6 f1,12,17,-5,1,0
294697,1612714117,8,a1 a3 b2 c1 d4 e6 f1,13,16,-3,1,0
294698,1074922537,8,a1 a4 a6 b5 c6 d3 f1,17,12,5,1,0
294699,918569,8,a1 a4 a6 b5 c6 d1 d2,16,13,3,1,0
294700,37752997,8,a1 a3 a6 b2 c1 d5 e2,14,15,-1,1,0
294701,71307429,8,a1 a3 a6 b2 c1 d5 e3,13,16,-3,1,0
294702,67765289,8,a1 a4 a6 b5 c6 d2 e3,15,14,1,1,0
294703,34210857,8,a1 a4 a6 b5 c6 d2 e2,16,13,3,1,0
294704,17433641,8,a1 a4 a6 b5 c6 d2 e1,15,14,1,1,0
294705,1077940389,8,a1 a3 a6 b2 c1 d5 f1,14,15,-1,1,0
294706,1207965829,8,a1 a3 b2 b6 c1 e4 f1,13,16,-3,1,0
294707,1208094853,8,a1 a3 b2 c1 c6 e4 f1,14,15,-1,1,0
294708,1216352389,8,a1 a3 b2 c1 d6 e4 f1,13,16,-3,1,0
294709,1744834693,8,a1 a3 b2 c1 e4 e6 f1,14,15,-1,1,0
294710,1074398249,8,a1 a4 a6 b5 c6 d2 f1,16,13,3,1,0
294711,41947301,8,a1 a3 a6 b2 c1 d6 e2,13,16,-3,1,0
294712,75501733,8,a1 a3 a6 b2 c1 d6 e3,12,17,-5,1,0
294713,67503145,8,a1 a4 a6 b5 c6 d1 e3,16,13,3,1,0
294714,33948713,8,a1 a4 a6 b5 c6 d1 e2,17,12,5,1,0
294715,17171497,8,a1 a4 a6 b5 c6 d1 e1,16,13,3,1,0
294716,1082134693,8,a1 a3 a6 b2 c1 d6 f1,13,16,-3,1,0
294717,2155876517,8,a1 a3 a6 b2 c1 d6 f2,12,17,-5,1,0
294718,4303360165,8,a1 a3 a6 b2 c1 d6 f3,13,16,-3,1,0
294719,4295361577,8,a1 a4 a6 b5 c6 d1 f3,17,12,5,1,0
294720,2147877929,8,a1 a4 a6 b5 c6 d1 f2,16,13,3,1,0
294721,1074136105,8,a1 a4 a6 b5 c6 d1 f1,17,12,5,1,0
294722,100667557,8,a1 a3 a6 b2 c1 e2 e3,13,16,-3,1,0
294723,167776421,8,a1 a3 a6 b2 c1 e2 e4,14,15,-1,1,0
294724,301994149,8,a1 a3 a6 b2 c1 e2 e5,13,16,-3,1,0
294725,285344809,8,a1 a4 a6 b5 c6 e1 e5,15,14,1,1,0
294726,1073749125,8,a1 a3 b2 b5 b6 c1 f1,13,16,-3,1,0
294727,1073878149,8,a1 a3 b2 b5 c1 c6 f1,14,15,-1,1,0
294728,1082135685,8,a1 a3 b2 b5 c1 d6 f1,13,16,-3,1,0
294729,1610617989,8,a1 a3 b2 b5 c1 e6 f1,14,15,-1,1,0
294730,1342309417,8,a1 a4 a6 b5 c6 e5 f1,16,13,3,1,0
294731,201330853,8,a1 a3 a6 b2 c1 e3 e4,13,16,-3,1,0
294732,167904297,8,a1 a4 a6 b5 c6 e2 e4,17,12,5,1,0
294733,151127081,8,a1 a4 a6 b5 c6 e1 e4,16,13,3,1,0
294734,1073813637,8,a1 a3 b2 b6 c1 c5 f1,12,17,-5,1,0
294735,1073942661,8,a1 a3 b2 c1 c5 c6 f1,13,16,-3,1,0
294736,1082200197,8,a1 a3 b2 c1 c5 d6 f1,12,17,-5,1,0
294737,1610682501,8,a1 a3 b2 c1 c5 e6 f1,13,16,-3,1,0
294738,1208091689,8,a1 a4 a6 b5 c6 e4 f1,17,12,5,1,0
294739,100795433,8,a1 a4 a6 b5 c6 e2 e3,16,13,3,1,0
294740,84018217,8,a1 a4 a6 b5 c6 e1 e3,15,14,1,1,0
294741,1077942405,8,a1 a3 b2 b6 c1 d5 f1,13,16,-3,1,0
294742,1078071429,8,a1 a3 b2 c1 c6 d5 f1,14,15,-1,1,0
294743,1086328965,8,a1 a3 b2 c1 d5 d6 f1,13,16,-3,1,0
294744,1614811269,8,a1 a3 b2 c1 d5 e6 f1,14,15,-1,1,0
294745,1140982825,8,a1 a4 a6 b5 c6 e3 f1,16,13,3,1,0
294746,50463785,8,a1 a4 a6 b5 c6 e1 e2,16,13,3,1,0
294747,1342181541,4,a1 a3 a6 b2 c1 e5 f1,13,16,-3,1,0
294748,1342183557,8,a1 a3 b2 b6 c1 e5 f1,12,17,-5,1,0
294749,1342312581,8,a1 a3 b2 c1 c6 e5 f1,13,16,-3,1,0
294750,1350570117,8,a1 a3 b2 c1 d6 e5 f1,12,17,-5,1,0
294751,1879052421,8,a1 a3 b2 c1 e5 e6 f1,13,16,-3,1,0
294752,1107428393,8,a1 a4 a6 b5 c6 e2 f1,17,12,5,1,0
294753,1610616997,8,a1 a3 a6 b2 c1 e6 f1,14,15,-1,1,0
294754,2684358821,8,a1 a3 a6 b2 c1 e6 f2,13,16,-3,1,0
294755,4831842469,8,a1 a3 a6 b2 c1 e6 f3,14,15,-1,1,0
294756,4311876649,8,a1 a4 a6 b5 c6 e1 f3,16,13,3,1,0
294757,2164393001,8,a1 a4 a6 b5 c6 e1 f2,15,14,1,1,0
294758,35433484453,4,a1 a3 a6 b2 c1 f1 f6,13,16,-3,1,0
294759,1073879173,8,a1 a3 b2 b6 c1 c6 f1,13,16,-3,1,0
294760,1082136709,8,a1 a3 b2 b6 c1 d6 f1,12,17,-5,1,0
294761,1610619013,8,a1 a3 b2 b6 c1 e6 f1,13,16,-3,1,0
294762,5939396641,8,a1 a6 d1 e2 e6 f1 f3,17,12,5,1,0
294763,1082265733,8,a1 a3 b2 c1 c6 d6 f1,13,16,-3,1,0
294764,1610748037,8,a1 a3 b2 c1 c6 e6 f1,14,15,-1,1,0
294765,5410914337,8,a1 a6 d1 d6 e2 f1 f3,16,13,3,1,0
294766,1619005573,8,a1 a3 b2 c1 d6 e6 f1,13,16,-3,1,0
294767,5368841257,8,a1 a4 a6 b5 c6 f1 f3,17,12,5,1,0
294936,1073748369,8,a1 a5 b2 b3 b6 c1 f1,13,16,-3,1,0
294979,1174669329,8,a1 a5 b6 d1 e2 e3 f1,14,15,-1,1,0
295140,1073764497,8,a1 a5 b2 b6 c1 c3 f1,12,17,-5,1,0
295183,1108609041,8,a1 a5 b6 d1 d3 e2 f1,15,14,1,1,0
295324,1074796689,8,a1 a5 b2 b6 c1 d3 f1,13,16,-3,1,0
295367,1107576849,8,a1 a5 b6 c3 d1 e2 f1,14,15,-1,1,0
295489,1140856977,8,a1 a5 b2 b6 c1 e3 f1,12,17,-5,1,0
295532,1107560721,8,a1 a5 b3 b6 d1 e2 f1,15,14,1,1,0
295615,2164392101,8,a1 a3 a6 b2 c6 e1 f2,13,16,-3,1,0
295738,1073748121,8,a1 a4 a5 b2 b6 c1 f1,13,16,-3,1,0
295780,2172650537,8,a1 a4 a6 b5 d6 e1 f2,14,15,-1,1,0
295853,1073748625,8,a1 a5 b2 b4 b6 c1 f1,12,17,-5,1,0
295896,1241778193,8,a1 a5 b6 d1 e2 e4 f1,15,14,1,1,0
295954,1073780881,8,a1 a5 b2 b6 c1 c4 f1,13,16,-3,1,0
295997,1109657617,8,a1 a5 b6 d1 d4 e2 f1,14,15,-1,1,0
296041,1075845265,8,a1 a5 b2 b6 c1 d4 f1,12,17,-5,1,0
296084,1107593233,8,a1 a5 b6 c4 d1 e2 f1,15,14,1,1,0
296115,1207965841,8,a1 a5 b2 b6 c1 e4 f1,13,16,-3,1,0
296158,1107560977,8,a1 a5 b4 b6 d1 e2 f1,14,15,-1,1,0
296177,2172649637,8,a1 a3 a6 b2 d6 e1 f2,12,17,-5,1,0
296215,1107559465,4,a1 a4 a6 b5 d1 e2 f1,17,12,5,1,0
296220,1107560473,8,a1 a4 a5 b6 d1 e2 f1,15,14,1,1,0
296238,1073749137,8,a1 a5 b2 b5 b6 c1 f1,13,16,-3,1,0
296246,1073813649,8,a1 a5 b2 b6 c1 c5 f1,12,17,-5,1,0
296253,1077942417,8,a1 a5 b2 b6 c1 d5 f1,13,16,-3,1,0
296259,1342183569,8,a1 a5 b2 b6 c1 e5 f1,12,17,-5,1,0
