unique_id,canonical_bitmask,orientations,canonical_coords,black_remaining,white_remaining,diff_black_minus_white,parity_possible
278110,23061,8,a1 a3 a5 b4 b6 c1 c3,11,18,-7,0
278112,72213,8,a1 a3 a5 b4 b6 c1 c5,11,18,-7,0
278114,530965,8,a1 a3 a5 b4 b6 c1 d2,11,18,-7,0
278116,1180010,8,a2 a4 a6 b1 b3 c6 d3,18,11,7,0
278118,393578,8,a2 a4 a6 b1 b3 c6 d1,18,11,7,0
278119,16783893,8,a1 a3 a5 b4 b6 c1 e1,11,18,-7,0
278121,67115541,8,a1 a3 a5 b4 b6 c1 e3,11,18,-7,0
278123,33685866,8,a2 a4 a6 b1 b3 c6 e2,18,11,7,0
278126,2147490325,8,a1 a3 a5 b4 b6 c1 f2,11,18,-7,0
278128,2173177861,8,a1 a3 c1 d2 d6 e1 f2,11,18,-7,0
278130,1073873258,8,a2 a4 a6 b1 b3 c6 f1,18,11,7,0
278154,41322,8,a2 a4 a6 b1 b3 c2 c4,18,11,7,0
278157,543253,8,a1 a3 a5 b4 b6 c3 d2,11,18,-7,0
278159,1081706,8,a2 a4 a6 b1 b3 c4 d3,18,11,7,0
278161,295274,8,a2 a4 a6 b1 b3 c4 d1,18,11,7,0
278162,16796181,8,a1 a3 a5 b4 b6 c3 e1,11,18,-7,0
278164,67127829,8,a1 a3 a5 b4 b6 c3 e3,11,18,-7,0
278166,33587562,8,a2 a4 a6 b1 b3 c4 e2,18,11,7,0
278169,1611931714,8,a2 b1 c2 d1 d3 e6 f1,18,11,7,0
278171,1075191874,8,a2 b1 c2 c6 d1 d3 f1,18,11,7,0
278173,1073774954,8,a2 a4 a6 b1 b3 c4 f1,18,11,7,0
278196,592405,8,a1 a3 a5 b4 b6 c5 d2,11,18,-7,0
278198,1057130,8,a2 a4 a6 b1 b3 c2 d3,18,11,7,0
278200,270698,8,a2 a4 a6 b1 b3 c2 d1,18,11,7,0
278201,16845333,8,a1 a3 a5 b4 b6 c5 e1,11,18,-7,0
278203,67176981,8,a1 a3 a5 b4 b6 c5 e3,11,18,-7,0
278205,33562986,8,a2 a4 a6 b1 b3 c2 e2,18,11,7,0
278208,1610883394,8,a2 b1 b3 c2 d1 e6 f1,18,11,7,0
278210,1074143554,8,a2 b1 b3 c2 c6 d1 f1,18,11,7,0
278212,1073750378,8,a2 a4 a6 b1 b3 c2 f1,18,11,7,0
278249,2624021,8,a1 a3 a5 b4 b6 d2 d4,11,18,-7,0
278251,4456810,8,a2 a4 a6 b1 b3 d1 d5,18,11,7,0
278252,17304085,8,a1 a3 a5 b4 b6 d2 e1,11,18,-7,0
278254,67635733,8,a1 a3 a5 b4 b6 d2 e3,11,18,-7,0
278256,37749098,8,a2 a4 a6 b1 b3 d5 e2,18,11,7,0
278259,1745100866,8,a2 b1 c2 d1 e4 e6 f1,18,11,7,0
278261,1208361026,8,a2 b1 c2 c6 d1 e4 f1,18,11,7,0
278263,1077936490,8,a2 a4 a6 b1 b3 d5 f1,18,11,7,0
278280,1311082,8,a2 a4 a6 b1 b3 d1 d3,18,11,7,0
278281,18876949,8,a1 a3 a5 b4 b6 d4 e1,11,18,-7,0
278283,69208597,8,a1 a3 a5 b4 b6 d4 e3,11,18,-7,0
278285,34603370,8,a2 a4 a6 b1 b3 d3 e2,18,11,7,0
278288,1610915906,8,a2 b1 c2 c4 d1 e6 f1,18,11,7,0
278290,1074176066,8,a2 b1 c2 c4 c6 d1 f1,18,11,7,0
278292,1074045026,8,a2 a6 b1 c2 c4 d1 f1,18,11,7,0
278306,25168405,8,a1 a3 a5 b4 b6 d6 e1,11,18,-7,0
278308,75500053,8,a1 a3 a5 b4 b6 d6 e3,11,18,-7,0
278310,33816938,8,a2 a4 a6 b1 b3 d1 e2,18,11,7,0
278313,1610883146,8,a2 a4 b1 c2 d1 e6 f1,18,11,7,0
278315,1074143306,8,a2 a4 b1 c2 c6 d1 f1,18,11,7,0
278317,1074004330,8,a2 a4 a6 b1 b3 d1 f1,18,11,7,0
278319,83888661,8,a1 a3 a5 b4 b6 e1 e3,11,18,-7,0
278321,285215253,8,a1 a3 a5 b4 b6 e1 e5,11,18,-7,0
278323,2164263445,8,a1 a3 a5 b4 b6 e1 f2,11,18,-7,0
278325,2173177873,8,a1 a5 c1 d2 d6 e1 f2,11,18,-7,0
278327,1610613098,8,a2 a4 a6 b1 b3 e6 f1,18,11,7,0
278339,167772522,8,a2 a4 a6 b1 b3 e2 e4,18,11,7,0
278342,1615077442,8,a2 b1 c2 d1 d5 e6 f1,18,11,7,0
278344,1078337602,8,a2 b1 c2 c6 d1 d5 f1,18,11,7,0
278346,1078206562,8,a2 a6 b1 c2 d1 d5 f1,18,11,7,0
278357,1610884162,8,a2 b1 b5 c2 d1 e6 f1,18,11,7,0
278359,1074144322,8,a2 b1 b5 c2 c6 d1 f1,18,11,7,0
278361,1074013282,8,a2 a6 b1 b5 c2 d1 f1,18,11,7,0
278372,1611014210,8,a2 b1 c2 c6 d1 e6 f1,18,11,7,0
278374,1610883170,8,a2 a6 b1 c2 d1 e6 f1,18,11,7,0
278379,1074143330,8,a2 a6 b1 c2 c6 d1 f1,18,11,7,0
278401,86549,8,a1 a3 a5 b4 c1 c3 c5,11,18,-7,0
278403,545301,8,a1 a3 a5 b4 c1 c3 d2,11,18,-7,0
278405,1212714,8,a2 a4 a6 b3 c4 c6 d3,18,11,7,0
278407,426282,8,a2 a4 a6 b3 c4 c6 d1,18,11,7,0
278408,16798229,8,a1 a3 a5 b4 c1 c3 e1,11,18,-7,0
278410,17387525,8,a1 a3 c1 c3 c5 d2 e1,11,18,-7,0
278412,33718570,8,a2 a4 a6 b3 c4 c6 e2,18,11,7,0
278415,17324037,8,a1 a3 b6 c1 c3 d2 e1,11,18,-7,0
278417,25710597,8,a1 a3 c1 c3 d2 d6 e1,11,18,-7,0
278419,1073905962,8,a2 a4 a6 b3 c4 c6 f1,18,11,7,0
278440,594453,8,a1 a3 a5 b4 c1 c5 d2,11,18,-7,0
278442,1188138,8,a2 a4 a6 b3 c2 c6 d3,18,11,7,0
278444,401706,8,a2 a4 a6 b3 c2 c6 d1,18,11,7,0
278445,16847381,8,a1 a3 a5 b4 c1 c5 e1,11,18,-7,0
278447,67179029,8,a1 a3 a5 b4 c1 c5 e3,11,18,-7,0
278449,33693994,8,a2 a4 a6 b3 c2 c6 e2,18,11,7,0
278452,84416517,8,a1 a3 b6 c1 d2 e1 e3,11,18,-7,0
278454,92803077,8,a1 a3 c1 d2 d6 e1 e3,11,18,-7,0
278456,1073881386,8,a2 a4 a6 b3 c2 c6 f1,18,11,7,0
278475,2626069,8,a1 a3 a5 b4 c1 d2 d4,11,18,-7,0
278477,4587818,8,a2 a4 a6 b3 c6 d1 d5,18,11,7,0
278478,17306133,4,a1 a3 a5 b4 c1 d2 e1,11,18,-7,0
278480,17371653,8,a1 a3 b4 c1 c5 d2 e1,11,18,-7,0
278482,37880106,8,a2 a4 a6 b3 c6 d5 e2,18,11,7,0
278485,17308165,8,a1 a3 b4 b6 c1 d2 e1,11,18,-7,0
278487,25694725,8,a1 a3 b4 c1 d2 d6 e1,11,18,-7,0
278489,1078067498,8,a2 a4 a6 b3 c6 d5 f1,18,11,7,0
278506,1442090,8,a2 a4 a6 b3 c6 d1 d3,18,11,7,0
278507,18878997,8,a1 a3 a5 b4 c1 d4 e1,11,18,-7,0
278509,19468293,8,a1 a3 c1 c5 d2 d4 e1,11,18,-7,0
278511,34734378,8,a2 a4 a6 b3 c6 d3 e2,18,11,7,0
278514,19404805,8,a1 a3 b6 c1 d2 d4 e1,11,18,-7,0
278516,27791365,8,a1 a3 c1 d2 d4 d6 e1,11,18,-7,0
278518,1074921770,8,a2 a4 a6 b3 c6 d3 f1,18,11,7,0
278532,25170453,8,a1 a3 a5 b4 c1 d6 e1,11,18,-7,0
278534,75502101,8,a1 a3 a5 b4 c1 d6 e3,11,18,-7,0
278536,33947946,8,a2 a4 a6 b3 c6 d1 e2,18,11,7,0
278539,2155876885,8,a1 a3 a5 b4 c1 d6 f2,11,18,-7,0
278541,4295360810,8,a2 a4 a6 b3 c6 d1 f3,18,11,7,0
278543,1074135338,8,a2 a4 a6 b3 c6 d1 f1,18,11,7,0
278545,17371157,8,a1 a3 a5 c1 c5 d2 e1,11,18,-7,0
278547,285217301,8,a1 a3 a5 b4 c1 e1 e5,11,18,-7,0
278549,17307669,8,a1 a3 a5 b6 c1 d2 e1,11,18,-7,0
278551,25694229,8,a1 a3 a5 c1 d2 d6 e1,11,18,-7,0
278553,1610744106,8,a2 a4 a6 b3 c6 e6 f1,18,11,7,0
278565,167903530,8,a2 a4 a6 b3 c6 e2 e4,18,11,7,0
278568,17373189,8,a1 a3 b6 c1 c5 d2 e1,11,18,-7,0
278570,25759749,8,a1 a3 c1 c5 d2 d6 e1,11,18,-7,0
278572,1208090922,8,a2 a4 a6 b3 c6 e4 f1,18,11,7,0
278583,285743109,8,a1 a3 b6 c1 d2 e1 e5,11,18,-7,0
278585,294129669,8,a1 a3 c1 d2 d6 e1 e5,11,18,-7,0
278587,1107427626,8,a2 a4 a6 b3 c6 e2 f1,18,11,7,0
278598,25696261,8,a1 a3 b6 c1 d2 d6 e1,11,18,-7,0
278600,1614938216,8,a4 a6 b1 c6 d5 e6 f1,18,11,7,0
278605,1615200296,8,a4 a6 c6 d1 d5 e6 f1,18,11,7,0
278855,606741,8,a1 a3 a5 b4 c3 c5 d2,11,18,-7,0
278857,1089834,8,a2 a4 a6 b3 c2 c4 d3,18,11,7,0
278859,303402,8,a2 a4 a6 b3 c2 c4 d1,18,11,7,0
278860,16859669,8,a1 a3 a5 b4 c3 c5 e1,11,18,-7,0
278862,67191317,8,a1 a3 a5 b4 c3 c5 e3,11,18,-7,0
278864,33595690,8,a2 a4 a6 b3 c2 c4 e2,18,11,7,0
278867,84432897,8,a1 b6 c1 c3 d2 e1 e3,11,18,-7,0
278869,92819457,8,a1 c1 c3 d2 d6 e1 e3,11,18,-7,0
278871,1073783082,8,a2 a4 a6 b3 c2 c4 f1,18,11,7,0
278908,2638357,8,a1 a3 a5 b4 c3 d2 d4,11,18,-7,0
278910,4489514,8,a2 a4 a6 b3 c4 d1 d5,18,11,7,0
278911,17318421,8,a1 a3 a5 b4 c3 d2 e1,11,18,-7,0
278913,17388033,8,a1 b4 c1 c3 c5 d2 e1,11,18,-7,0
278915,37781802,8,a2 a4 a6 b3 c4 d5 e2,18,11,7,0
278918,17324545,8,a1 b4 b6 c1 c3 d2 e1,11,18,-7,0
278920,25711105,8,a1 b4 c1 c3 d2 d6 e1,11,18,-7,0
278922,1077969194,8,a2 a4 a6 b3 c4 d5 f1,18,11,7,0
278939,1343786,8,a2 a4 a6 b3 c4 d1 d3,18,11,7,0
278940,18891285,8,a1 a3 a5 b4 c3 d4 e1,11,18,-7,0
278942,19484673,8,a1 c1 c3 c5 d2 d4 e1,11,18,-7,0
278944,34636074,8,a2 a4 a6 b3 c4 d3 e2,18,11,7,0
278947,19421185,8,a1 b6 c1 c3 d2 d4 e1,11,18,-7,0
278949,27807745,8,a1 c1 c3 d2 d4 d6 e1,11,18,-7,0
278951,1074823466,8,a2 a4 a6 b3 c4 d3 f1,18,11,7,0
278965,25182741,8,a1 a3 a5 b4 c3 d6 e1,11,18,-7,0
278967,75514389,8,a1 a3 a5 b4 c3 d6 e3,11,18,-7,0
278969,33849642,8,a2 a4 a6 b3 c4 d1 e2,18,11,7,0
278972,1611931720,8,a4 b1 c2 d1 d3 e6 f1,18,11,7,0
278974,1075191880,8,a4 b1 c2 c6 d1 d3 f1,18,11,7,0
278976,1074037034,8,a2 a4 a6 b3 c4 d1 f1,18,11,7,0
278978,17387537,8,a1 a5 c1 c3 c5 d2 e1,11,18,-7,0
278980,285229589,8,a1 a3 a5 b4 c3 e1 e5,11,18,-7,0
278982,17324049,8,a1 a5 b6 c1 c3 d2 e1,11,18,-7,0
278984,25710609,8,a1 a5 c1 c3 d2 d6 e1,11,18,-7,0
278986,1610645802,8,a2 a4 a6 b3 c4 e6 f1,18,11,7,0
278998,167805226,8,a2 a4 a6 b3 c4 e2 e4,18,11,7,0
279001,17389569,8,a1 b6 c1 c3 c5 d2 e1,11,18,-7,0
279003,25776129,8,a1 c1 c3 c5 d2 d6 e1,11,18,-7,0
279005,1079255136,8,a6 b1 c2 d1 d3 d5 f1,18,11,7,0
279016,285759489,8,a1 b6 c1 c3 d2 e1 e5,11,18,-7,0
279018,294146049,8,a1 c1 c3 d2 d6 e1 e5,11,18,-7,0
279020,1075061856,8,a6 b1 b5 c2 d1 d3 f1,18,11,7,0
279031,25712641,8,a1 b6 c1 c3 d2 d6 e1,11,18,-7,0
279033,1611931744,8,a6 b1 c2 d1 d3 e6 f1,18,11,7,0
279038,1075191904,8,a6 b1 c2 c6 d1 d3 f1,18,11,7,0
279261,2687509,8,a1 a3 a5 b4 c5 d2 d4,11,18,-7,0
279263,4464938,8,a2 a4 a6 b3 c2 d1 d5,18,11,7,0
279264,17367573,8,a1 a3 a5 b4 c5 d2 e1,11,18,-7,0
279266,67699221,8,a1 a3 a5 b4 c5 d2 e3,11,18,-7,0
279268,37757226,8,a2 a4 a6 b3 c2 d5 e2,18,11,7,0
279271,84417025,8,a1 b4 b6 c1 d2 e1 e3,11,18,-7,0
279273,92803585,8,a1 b4 c1 d2 d6 e1 e3,11,18,-7,0
279275,1077944618,8,a2 a4 a6 b3 c2 d5 f1,18,11,7,0
279292,1319210,8,a2 a4 a6 b3 c2 d1 d3,18,11,7,0
279293,18940437,8,a1 a3 a5 b4 c5 d4 e1,11,18,-7,0
279295,69272085,8,a1 a3 a5 b4 c5 d4 e3,11,18,-7,0
279297,34611498,8,a2 a4 a6 b3 c2 d3 e2,18,11,7,0
279300,86513665,8,a1 b6 c1 d2 d4 e1 e3,11,18,-7,0
279302,94900225,8,a1 c1 d2 d4 d6 e1 e3,11,18,-7,0
279304,1074045280,8,a6 b1 b3 c2 c4 d1 f1,18,11,7,0
279318,25231893,8,a1 a3 a5 b4 c5 d6 e1,11,18,-7,0
279320,75563541,8,a1 a3 a5 b4 c5 d6 e3,11,18,-7,0
279322,33825066,8,a2 a4 a6 b3 c2 d1 e2,18,11,7,0
279325,1610883400,8,a4 b1 b3 c2 d1 e6 f1,18,11,7,0
279327,1074143560,8,a4 b1 b3 c2 c6 d1 f1,18,11,7,0
279329,1074012458,8,a2 a4 a6 b3 c2 d1 f1,18,11,7,0
279331,83952149,8,a1 a3 a5 b4 c5 e1 e3,11,18,-7,0
279333,285278741,8,a1 a3 a5 b4 c5 e1 e5,11,18,-7,0
279335,84416529,8,a1 a5 b6 c1 d2 e1 e3,11,18,-7,0
279337,92803089,8,a1 a5 c1 d2 d6 e1 e3,11,18,-7,0
279339,1610621226,8,a2 a4 a6 b3 c2 e6 f1,18,11,7,0
279351,167780650,8,a2 a4 a6 b3 c2 e2 e4,18,11,7,0
279354,84482049,8,a1 b6 c1 c5 d2 e1 e3,11,18,-7,0
279356,92868609,8,a1 c1 c5 d2 d6 e1 e3,11,18,-7,0
279358,1078206816,8,a6 b1 b3 c2 d1 d5 f1,18,11,7,0
279369,352851969,8,a1 b6 c1 d2 e1 e3 e5,11,18,-7,0
279371,361238529,8,a1 c1 d2 d6 e1 e3 e5,11,18,-7,0
279373,1074013536,8,a6 b1 b3 b5 c2 d1 f1,18,11,7,0
279384,92805121,8,a1 b6 c1 d2 d6 e1 e3,11,18,-7,0
279386,1610883424,8,a6 b1 b3 c2 d1 e6 f1,18,11,7,0
279391,1074143584,8,a6 b1 b3 c2 c6 d1 f1,18,11,7,0
279688,5505322,8,a2 a4 a6 b3 d1 d3 d5,18,11,7,0
279689,19399189,8,a1 a3 a5 b4 d2 d4 e1,11,18,-7,0
279691,19468801,8,a1 b4 c1 c5 d2 d4 e1,11,18,-7,0
279693,38797610,8,a2 a4 a6 b3 d3 d5 e2,18,11,7,0
279696,19405313,8,a1 b4 b6 c1 d2 d4 e1,11,18,-7,0
279698,27791873,8,a1 b4 c1 d2 d4 d6 e1,11,18,-7,0
279700,1078985002,8,a2 a4 a6 b3 d3 d5 f1,18,11,7,0
279714,25690645,8,a1 a3 a5 b4 d2 d6 e1,11,18,-7,0
279716,76022293,8,a1 a3 a5 b4 d2 d6 e3,11,18,-7,0
279718,38011178,8,a2 a4 a6 b3 d1 d5 e2,18,11,7,0
279721,1745100872,8,a4 b1 c2 d1 e4 e6 f1,18,11,7,0
279723,1208361032,8,a4 b1 c2 c6 d1 e4 f1,18,11,7,0
279725,1078198570,8,a2 a4 a6 b3 d1 d5 f1,18,11,7,0
279727,17371665,8,a1 a5 b4 c1 c5 d2 e1,11,18,-7,0
279729,285737493,8,a1 a3 a5 b4 d2 e1 e5,11,18,-7,0
279731,17308177,8,a1 a5 b4 b6 c1 d2 e1,11,18,-7,0
279733,25694737,8,a1 a5 b4 c1 d2 d6 e1,11,18,-7,0
279735,1614807338,8,a2 a4 a6 b3 d5 e6 f1,18,11,7,0
279747,171966762,8,a2 a4 a6 b3 d5 e2 e4,18,11,7,0
279750,17373697,8,a1 b4 b6 c1 c5 d2 e1,11,18,-7,0
279752,25760257,8,a1 b4 c1 c5 d2 d6 e1,11,18,-7,0
279754,1212154154,8,a2 a4 a6 b3 d5 e4 f1,18,11,7,0
279765,285743617,8,a1 b4 b6 c1 d2 e1 e5,11,18,-7,0
279767,294130177,8,a1 b4 c1 d2 d6 e1 e5,11,18,-7,0
279769,1111490858,8,a2 a4 a6 b3 d5 e2 f1,18,11,7,0
279780,25696769,8,a1 b4 b6 c1 d2 d6 e1,11,18,-7,0
279782,1614938464,8,a6 b1 b3 c6 d5 e6 f1,18,11,7,0
279787,1208361056,8,a6 b1 c2 c6 d1 e4 f1,18,11,7,0
279902,27263509,8,a1 a3 a5 b4 d4 d6 e1,11,18,-7,0
279904,77595157,8,a1 a3 a5 b4 d4 d6 e3,11,18,-7,0
279906,34865450,8,a2 a4 a6 b3 d1 d3 e2,18,11,7,0
279909,1610915912,8,a4 b1 c2 c4 d1 e6 f1,18,11,7,0
279911,1074176072,8,a4 b1 c2 c4 c6 d1 f1,18,11,7,0
279913,1074045032,8,a4 a6 b1 c2 c4 d1 f1,18,11,7,0
279915,19468305,8,a1 a5 c1 c5 d2 d4 e1,11,18,-7,0
279917,287310357,8,a1 a3 a5 b4 d4 e1 e5,11,18,-7,0
279919,19404817,8,a1 a5 b6 c1 d2 d4 e1,11,18,-7,0
279921,27791377,8,a1 a5 c1 d2 d4 d6 e1,11,18,-7,0
279923,1611661610,8,a2 a4 a6 b3 d3 e6 f1,18,11,7,0
279935,168821034,8,a2 a4 a6 b3 d3 e2 e4,18,11,7,0
279938,19470337,8,a1 b6 c1 c5 d2 d4 e1,11,18,-7,0
279940,27856897,8,a1 c1 c5 d2 d4 d6 e1,11,18,-7,0
279942,1078239328,8,a6 b1 c2 c4 d1 d5 f1,18,11,7,0
279953,287840257,8,a1 b6 c1 d2 d4 e1 e5,11,18,-7,0
279955,296226817,8,a1 c1 d2 d4 d6 e1 e5,11,18,-7,0
279957,1074046048,8,a6 b1 b5 c2 c4 d1 f1,18,11,7,0
279968,27793409,8,a1 b6 c1 d2 d4 d6 e1,11,18,-7,0
279970,1610915936,8,a6 b1 c2 c4 d1 e6 f1,18,11,7,0
279975,1074176096,8,a6 b1 c2 c4 c6 d1 f1,18,11,7,0
280051,92275221,8,a1 a3 a5 b4 d6 e1 e3,11,18,-7,0
280053,293601813,8,a1 a3 a5 b4 d6 e1 e5,11,18,-7,0
280055,2172650005,8,a1 a3 a5 b4 d6 e1 f2,11,18,-7,0
280057,4832100650,8,a2 a4 a6 b3 d1 e6 f3,18,11,7,0
280059,1610875178,8,a2 a4 a6 b3 d1 e6 f1,18,11,7,0
280071,168034602,8,a2 a4 a6 b3 d1 e2 e4,18,11,7,0
280074,1615077448,8,a4 b1 c2 d1 d5 e6 f1,18,11,7,0
280076,1078337608,8,a4 b1 c2 c6 d1 d5 f1,18,11,7,0
280078,1078206568,8,a4 a6 b1 c2 d1 d5 f1,18,11,7,0
280089,1610884168,8,a4 b1 b5 c2 d1 e6 f1,18,11,7,0
280091,1074144328,8,a4 b1 b5 c2 c6 d1 f1,18,11,7,0
280093,1074013288,8,a4 a6 b1 b5 c2 d1 f1,18,11,7,0
280104,1611014216,8,a4 b1 c2 c6 d1 e6 f1,18,11,7,0
280106,1610883176,8,a4 a6 b1 c2 d1 e6 f1,18,11,7,0
280111,1074143336,8,a4 a6 b1 c2 c6 d1 f1,18,11,7,0
280122,285806609,8,a1 a5 c1 c5 d2 e1 e5,11,18,-7,0
280124,17373201,8,a1 a5 b6 c1 c5 d2 e1,11,18,-7,0
280126,25759761,8,a1 a5 c1 c5 d2 d6 e1,11,18,-7,0
280128,1614946338,8,a2 a6 c2 c6 d5 e6 f1,18,11,7,0
280137,285743121,8,a1 a5 b6 c1 d2 e1 e5,11,18,-7,0
280139,294129681,8,a1 a5 c1 d2 d6 e1 e5,11,18,-7,0
280141,1644167466,8,a2 a4 a6 b3 e2 e6 f1,18,11,7,0
280147,25696273,8,a1 a5 b6 c1 d2 d6 e1,11,18,-7,0
280149,1614938210,8,a2 a6 b1 c6 d5 e6 f1,18,11,7,0
280154,1615200290,8,a2 a6 c6 d1 d5 e6 f1,18,11,7,0
280207,285808641,8,a1 b6 c1 c5 d2 e1 e5,11,18,-7,0
280209,294195201,8,a1 c1 c5 d2 d6 e1 e5,11,18,-7,0
280211,1078207584,8,a6 b1 b5 c2 d1 d5 f1,18,11,7,0
280222,25761793,8,a1 b6 c1 c5 d2 d6 e1,11,18,-7,0
280224,1614946400,8,a6 b1 c2 c6 d5 e6 f1,18,11,7,0
280229,1078337632,8,a6 b1 c2 c6 d1 d5 f1,18,11,7,0
280265,294131713,8,a1 b6 c1 d2 d6 e1 e5,11,18,-7,0
280267,1610884192,8,a6 b1 b5 c2 d1 e6 f1,18,11,7,0
280272,1074144352,8,a6 b1 b5 c2 c6 d1 f1,18,11,7,0
280290,1611014240,8,a6 b1 c2 c6 d1 e6 f1,18,11,7,0
282495,88085,8,a1 a3 a5 b6 c1 c3 c5,11,18,-7,0
282497,546837,8,a1 a3 a5 b6 c1 c3 d2,11,18,-7,0
282499,1212522,8,a2 a4 a6 b1 c4 c6 d3,18,11,7,0
282501,426090,8,a2 a4 a6 b1 c4 c6 d1,18,11,7,0
282502,16799765,8,a1 a3 a5 b6 c1 c3 e1,11,18,-7,0
282504,67131413,8,a1 a3 a5 b6 c1 c3 e3,11,18,-7,0
282506,33718378,8,a2 a4 a6 b1 c4 c6 e2,18,11,7,0
282509,2147506197,8,a1 a3 a5 b6 c1 c3 f2,11,18,-7,0
282511,2172669957,8,a1 a3 c1 c3 d6 e1 f2,11,18,-7,0
282513,1073905770,8,a2 a4 a6 b1 c4 c6 f1,18,11,7,0
282534,595989,8,a1 a3 a5 b6 c1 c5 d2,11,18,-7,0
282536,1187946,8,a2 a4 a6 b1 c2 c6 d3,18,11,7,0
282538,401514,8,a2 a4 a6 b1 c2 c6 d1,18,11,7,0
282539,16848917,8,a1 a3 a5 b6 c1 c5 e1,11,18,-7,0
282541,67180565,8,a1 a3 a5 b6 c1 c5 e3,11,18,-7,0
282543,33693802,8,a2 a4 a6 b1 c2 c6 e2,18,11,7,0
282546,2147555349,8,a1 a3 a5 b6 c1 c5 f2,11,18,-7,0
282548,2239762437,8,a1 a3 c1 d6 e1 e3 f2,11,18,-7,0
282550,1073881194,8,a2 a4 a6 b1 c2 c6 f1,18,11,7,0
282569,2627605,8,a1 a3 a5 b6 c1 d2 d4,11,18,-7,0
282571,4587626,8,a2 a4 a6 b1 c6 d1 d5,18,11,7,0
282573,67639317,8,a1 a3 a5 b6 c1 d2 e3,11,18,-7,0
282575,37879914,8,a2 a4 a6 b1 c6 d5 e2,18,11,7,0
282578,2148014101,8,a1 a3 a5 b6 c1 d2 f2,11,18,-7,0
282580,2172654085,8,a1 a3 b4 c1 d6 e1 f2,11,18,-7,0
282582,1078067306,8,a2 a4 a6 b1 c6 d5 f1,18,11,7,0
282599,1441898,8,a2 a4 a6 b1 c6 d1 d3,18,11,7,0
282600,18880533,8,a1 a3 a5 b6 c1 d4 e1,11,18,-7,0
282602,69212181,8,a1 a3 a5 b6 c1 d4 e3,11,18,-7,0
282604,34734186,8,a2 a4 a6 b1 c6 d3 e2,18,11,7,0
282607,2149586965,8,a1 a3 a5 b6 c1 d4 f2,11,18,-7,0
282609,2174750725,8,a1 a3 c1 d4 d6 e1 f2,11,18,-7,0
282611,1074921578,8,a2 a4 a6 b1 c6 d3 f1,18,11,7,0
282625,25171989,8,a1 a3 a5 b6 c1 d6 e1,11,18,-7,0
282627,75503637,8,a1 a3 a5 b6 c1 d6 e3,11,18,-7,0
282629,33947754,8,a2 a4 a6 b1 c6 d1 e2,18,11,7,0
282632,2155878421,8,a1 a3 a5 b6 c1 d6 f2,11,18,-7,0
282634,4295360618,8,a2 a4 a6 b1 c6 d1 f3,18,11,7,0
282636,1074135146,8,a2 a4 a6 b1 c6 d1 f1,18,11,7,0
282637,83892245,8,a1 a3 a5 b6 c1 e1 e3,11,18,-7,0
282639,285218837,8,a1 a3 a5 b6 c1 e1 e5,11,18,-7,0
282641,2164267029,4,a1 a3 a5 b6 c1 e1 f2,11,18,-7,0
282643,2172653589,8,a1 a3 a5 c1 d6 e1 f2,11,18,-7,0
282645,1610743914,8,a2 a4 a6 b1 c6 e6 f1,18,11,7,0
282657,167903338,8,a2 a4 a6 b1 c6 e2 e4,18,11,7,0
282660,2164332549,8,a1 a3 b6 c1 c5 e1 f2,11,18,-7,0
282662,2172719109,8,a1 a3 c1 c5 d6 e1 f2,11,18,-7,0
282664,1208090730,8,a2 a4 a6 b1 c6 e4 f1,18,11,7,0
282675,2415925269,8,a1 a3 a5 b6 c1 e5 f2,11,18,-7,0
282677,2441089029,8,a1 a3 c1 d6 e1 e5 f2,11,18,-7,0
282679,1107427434,8,a2 a4 a6 b1 c6 e2 f1,18,11,7,0
282690,2172655621,8,a1 a3 b6 c1 d6 e1 f2,11,18,-7,0
282692,5905842274,8,a2 a6 b1 d1 e6 f1 f3,18,11,7,0
282697,5368840298,8,a2 a4 a6 b1 c6 f1 f3,18,11,7,0
282947,608277,8,a1 a3 a5 b6 c3 c5 d2,11,18,-7,0
282949,1089642,8,a2 a4 a6 b1 c2 c4 d3,18,11,7,0
282951,303210,8,a2 a4 a6 b1 c2 c4 d1,18,11,7,0
282952,16861205,8,a1 a3 a5 b6 c3 c5 e1,11,18,-7,0
282954,67192853,8,a1 a3 a5 b6 c3 c5 e3,11,18,-7,0
282956,33595498,8,a2 a4 a6 b1 c2 c4 e2,18,11,7,0
282959,1611923778,8,a2 b1 b3 d1 d3 e6 f1,18,11,7,0
282961,1075183938,8,a2 b1 b3 c6 d1 d3 f1,18,11,7,0
282963,1073782890,8,a2 a4 a6 b1 c2 c4 f1,18,11,7,0
283000,2639893,8,a1 a3 a5 b6 c3 d2 d4,11,18,-7,0
283002,4489322,8,a2 a4 a6 b1 c4 d1 d5,18,11,7,0
283003,17319957,8,a1 a3 a5 b6 c3 d2 e1,11,18,-7,0
283005,67651605,8,a1 a3 a5 b6 c3 d2 e3,11,18,-7,0
283007,37781610,8,a2 a4 a6 b1 c4 d5 e2,18,11,7,0
283010,1746141250,8,a2 b1 d1 d3 e4 e6 f1,18,11,7,0
283012,1209401410,8,a2 b1 c6 d1 d3 e4 f1,18,11,7,0
283014,1077969002,8,a2 a4 a6 b1 c4 d5 f1,18,11,7,0
283031,1343594,8,a2 a4 a6 b1 c4 d1 d3,18,11,7,0
283032,18892821,8,a1 a3 a5 b6 c3 d4 e1,11,18,-7,0
